20:38:58.721 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840054480
20:42:01.340 [main] INFO  utilities.UtilityCustomFunctions - Expected:Alice@rsoft.in
20:42:01.340 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
20:42:02.468 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
20:42:02.468 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
20:42:02.468 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
20:42:03.576 [main] INFO  utilities.UtilityCustomFunctions - Actual:two
20:42:03.576 [main] INFO  utilities.UtilityCustomFunctions - Expected:two
20:42:03.576 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
20:42:04.725 [main] INFO  utilities.UtilityCustomFunctions - Actual:Tamilnadu
20:42:04.725 [main] INFO  utilities.UtilityCustomFunctions - Expected:Tamilnadu
20:42:04.725 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
20:42:17.914 [main] INFO  utilities.UtilityCustomFunctions - Actual:Sandra Jeremy
20:42:17.914 [main] INFO  utilities.UtilityCustomFunctions - Expected:Sandra Jeremy
20:42:17.914 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
20:42:19.005 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
20:42:19.005 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
20:42:19.005 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
20:42:20.127 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840080674
20:42:20.127 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840080674
20:42:20.127 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
20:42:21.255 [main] INFO  utilities.UtilityCustomFunctions - Actual:Jean@rsoft.in
20:42:21.255 [main] INFO  utilities.UtilityCustomFunctions - Expected:Jean@rsoft.in
20:42:21.255 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
20:42:22.365 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
20:42:22.365 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
20:42:22.365 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
20:42:23.494 [main] INFO  utilities.UtilityCustomFunctions - Actual:five
20:42:23.494 [main] INFO  utilities.UtilityCustomFunctions - Expected:five
20:42:23.494 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
20:42:24.619 [main] INFO  utilities.UtilityCustomFunctions - Actual:Delhi
20:42:24.619 [main] INFO  utilities.UtilityCustomFunctions - Expected:Delhi
20:42:24.619 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
20:42:37.786 [main] INFO  utilities.UtilityCustomFunctions - Actual:Lisa Noah
20:42:37.786 [main] INFO  utilities.UtilityCustomFunctions - Expected:Lisa Noah
20:42:37.786 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
20:42:38.887 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
20:42:38.887 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
20:42:38.887 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
20:42:40.014 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840057289
20:42:40.014 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840057289
20:42:40.014 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
20:42:41.111 [main] INFO  utilities.UtilityCustomFunctions - Actual:Testing@rsoft.in
20:42:41.111 [main] INFO  utilities.UtilityCustomFunctions - Expected:Testing@rsoft.in
20:42:41.111 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
20:42:42.221 [main] INFO  utilities.UtilityCustomFunctions - Actual:Testing
20:42:42.221 [main] INFO  utilities.UtilityCustomFunctions - Expected:Testing
20:42:42.221 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
20:42:43.346 [main] INFO  utilities.UtilityCustomFunctions - Actual:three
20:42:43.346 [main] INFO  utilities.UtilityCustomFunctions - Expected:three
20:42:43.346 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
20:42:44.484 [main] INFO  utilities.UtilityCustomFunctions - Actual:Tamilnadu
20:42:44.484 [main] INFO  utilities.UtilityCustomFunctions - Expected:Tamilnadu
20:42:44.484 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
20:42:57.802 [main] INFO  utilities.UtilityCustomFunctions - Actual:Michelle Sean
20:42:57.802 [main] INFO  utilities.UtilityCustomFunctions - Expected:Carol
20:42:57.802 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
20:42:58.970 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
20:42:58.970 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
20:42:58.970 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
20:43:00.080 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840022618
20:43:00.080 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840022618
20:43:00.080 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
20:43:01.176 [main] INFO  utilities.UtilityCustomFunctions - Actual:Frances@rsoft.in
20:43:01.176 [main] INFO  utilities.UtilityCustomFunctions - Expected:Frances@rsoft.in
20:43:01.176 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
20:43:02.295 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
20:43:02.295 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
20:43:02.295 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
20:43:03.413 [main] INFO  utilities.UtilityCustomFunctions - Actual:one
20:43:03.413 [main] INFO  utilities.UtilityCustomFunctions - Expected:one
20:43:03.413 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
20:43:04.531 [main] INFO  utilities.UtilityCustomFunctions - Actual:Delhi
20:43:04.531 [main] INFO  utilities.UtilityCustomFunctions - Expected:Delhi
20:43:04.531 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
20:43:17.741 [main] INFO  utilities.UtilityCustomFunctions - Actual:Sandra Jeremy
20:43:17.741 [main] INFO  utilities.UtilityCustomFunctions - Expected:Sandra Jeremy
20:43:17.741 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
20:43:18.861 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
20:43:18.861 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
20:43:18.861 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
20:43:19.997 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840070672
20:43:19.997 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840070672
20:43:19.997 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
20:43:21.115 [main] INFO  utilities.UtilityCustomFunctions - Actual:Danielle@rsoft.in
20:43:21.115 [main] INFO  utilities.UtilityCustomFunctions - Expected:Danielle@rsoft.in
20:43:21.115 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
20:43:22.236 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
20:43:22.236 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
20:43:22.236 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
20:43:23.349 [main] INFO  utilities.UtilityCustomFunctions - Actual:four
20:43:23.349 [main] INFO  utilities.UtilityCustomFunctions - Expected:four
20:43:23.349 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
20:43:24.467 [main] INFO  utilities.UtilityCustomFunctions - Actual:Tamilnadu
20:43:24.467 [main] INFO  utilities.UtilityCustomFunctions - Expected:Tamilnadu
20:43:24.467 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
20:43:37.928 [main] INFO  utilities.UtilityCustomFunctions - Actual:Carol Gerald
20:43:37.928 [main] INFO  utilities.UtilityCustomFunctions - Expected:Michelle
20:43:37.929 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
20:43:39.050 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
20:43:39.050 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
20:43:39.050 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
20:43:40.146 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840070468
20:43:40.146 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840070468
20:43:40.146 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
20:43:41.264 [main] INFO  utilities.UtilityCustomFunctions - Actual:Marilyn@rsoft.in
20:43:41.264 [main] INFO  utilities.UtilityCustomFunctions - Expected:Marilyn@rsoft.in
20:43:41.264 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
20:43:42.362 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
20:43:42.362 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
20:43:42.362 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
20:43:43.471 [main] INFO  utilities.UtilityCustomFunctions - Actual:one
20:43:43.471 [main] INFO  utilities.UtilityCustomFunctions - Expected:one
20:43:43.471 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
20:43:44.599 [main] INFO  utilities.UtilityCustomFunctions - Actual:Delhi
20:43:44.599 [main] INFO  utilities.UtilityCustomFunctions - Expected:Delhi
20:43:44.599 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
20:43:57.582 [main] INFO  utilities.UtilityCustomFunctions - Actual:Lisa Noah
20:43:57.582 [main] INFO  utilities.UtilityCustomFunctions - Expected:Lisa Noah
20:43:57.582 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
20:43:58.698 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
20:43:58.698 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
20:43:58.698 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
20:43:59.818 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840061819
20:43:59.818 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840061819
20:43:59.818 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
20:44:00.934 [main] INFO  utilities.UtilityCustomFunctions - Actual:Beverly@rsoft.in
20:44:00.934 [main] INFO  utilities.UtilityCustomFunctions - Expected:Beverly@rsoft.in
20:44:00.934 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
20:44:02.050 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
20:44:02.050 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
20:44:02.050 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
20:44:03.145 [main] INFO  utilities.UtilityCustomFunctions - Actual:two
20:44:03.145 [main] INFO  utilities.UtilityCustomFunctions - Expected:two
20:44:03.145 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
20:44:04.265 [main] INFO  utilities.UtilityCustomFunctions - Actual:Bihar
20:44:04.265 [main] INFO  utilities.UtilityCustomFunctions - Expected:Bihar
20:44:04.265 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
20:44:17.139 [main] INFO  utilities.UtilityCustomFunctions - Actual:Sandra Jeremy
20:44:17.139 [main] INFO  utilities.UtilityCustomFunctions - Expected:Sandra Jeremy
20:44:17.139 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
20:44:18.267 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
20:44:18.267 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
20:44:18.267 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
20:44:19.384 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840024123
20:44:19.384 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840024123
20:44:19.384 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
20:44:20.505 [main] INFO  utilities.UtilityCustomFunctions - Actual:Diana@rsoft.in
20:44:20.505 [main] INFO  utilities.UtilityCustomFunctions - Expected:Diana@rsoft.in
20:44:20.505 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
20:44:21.622 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
20:44:21.622 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
20:44:21.622 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
20:44:22.726 [main] INFO  utilities.UtilityCustomFunctions - Actual:three
20:44:22.726 [main] INFO  utilities.UtilityCustomFunctions - Expected:three
20:44:22.726 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
20:44:23.846 [main] INFO  utilities.UtilityCustomFunctions - Actual:Goa
20:44:23.846 [main] INFO  utilities.UtilityCustomFunctions - Expected:Goa
20:44:23.846 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
20:44:36.953 [main] INFO  utilities.UtilityCustomFunctions - Actual:Lisa Noah
20:44:36.953 [main] INFO  utilities.UtilityCustomFunctions - Expected:Lisa Noah
20:44:36.953 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
20:44:38.083 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
20:44:38.083 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
20:44:38.083 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
20:44:39.207 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840057831
20:44:39.207 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840057831
20:44:39.207 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
20:44:40.321 [main] INFO  utilities.UtilityCustomFunctions - Actual:Brittany@rsoft.in
20:44:40.321 [main] INFO  utilities.UtilityCustomFunctions - Expected:Brittany@rsoft.in
20:44:40.321 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
20:44:41.451 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
20:44:41.451 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
20:44:41.451 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
20:44:42.559 [main] INFO  utilities.UtilityCustomFunctions - Actual:four
20:44:42.559 [main] INFO  utilities.UtilityCustomFunctions - Expected:four
20:44:42.559 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
20:44:43.661 [main] INFO  utilities.UtilityCustomFunctions - Actual:Tamilnadu
20:44:43.661 [main] INFO  utilities.UtilityCustomFunctions - Expected:Tamilnadu
20:44:43.661 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
20:44:56.450 [main] INFO  utilities.UtilityCustomFunctions - Actual:Sandra Jeremy
20:44:56.450 [main] INFO  utilities.UtilityCustomFunctions - Expected:Sandra Jeremy
20:44:56.450 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
20:44:57.568 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
20:44:57.568 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
20:44:57.568 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
20:44:58.684 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840041312
20:44:58.684 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840041312
20:44:58.684 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
20:44:59.801 [main] INFO  utilities.UtilityCustomFunctions - Actual:Theresa@rsoft.in
20:44:59.801 [main] INFO  utilities.UtilityCustomFunctions - Expected:Theresa@rsoft.in
20:44:59.801 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
20:45:00.917 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
20:45:00.917 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
20:45:00.917 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
20:45:02.073 [main] INFO  utilities.UtilityCustomFunctions - Actual:five
20:45:02.073 [main] INFO  utilities.UtilityCustomFunctions - Expected:five
20:45:02.073 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
20:45:03.184 [main] INFO  utilities.UtilityCustomFunctions - Actual:Delhi
20:45:03.184 [main] INFO  utilities.UtilityCustomFunctions - Expected:Delhi
20:45:03.184 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
